北海道置戸町,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
北海道佐呂間町,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
北海道遠軽町,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
北海道湧別町,0,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,5,5
北海道滝上町,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
北海道興部町,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
北海道西興部村,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
北海道雄武町,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
北海道大空町,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
北海道豊浦町,0,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
北海道壮瞥町,3,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4
北海道白老町,0,7,7,8,11,13,15,15,15,15,15,15,16,16,16,16,16,16,16
北海道厚真町,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北海道洞爺湖町,0,7,7,8,9,9,9,10,10,10,12,12,12,13,16,16,16,17,17
北海道安平町,0,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
北海道むかわ町,2,5,5,7,8,8,8,9,9,9,9,10,10,10,10,10,10,10,10
北海道日高町,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
北海道平取町,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北海道新冠町,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
北海道浦河町,0,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
北海道様似町,10,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
北海道えりも町,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
北海道新ひだか町,0,11,12,12,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14
北海道音更町,0,11,11,11,12,12,13,15,15,15,15,17,17,17,17,17,17,18,18
北海道士幌町,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
北海道上士幌町,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5
北海道鹿追町,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
北海道新得町,1,3,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7
北海道清水町,0,7,7,7,7,9,9,9,9,9,10,11,12,13,13,13,13,13,13
北海道芽室町,1,5,5,5,5,6,8,9,9,9,9,10,10,11,11,11,11,11,11
北海道中札内村,2,2,2,2,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5
北海道更別村,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
北海道大樹町,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
北海道広尾町,1,2,2,2,2,2,3,4,4,4,4,4,4,4,5,5,5,6,6
北海道幕別町,0,5,5,5,5,6,6,8,8,8,9,9,11,11,11,11,11,11,11
北海道池田町,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
北海道豊頃町,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
北海道本別町,3,8,8,8,8,9,10,10,10,10,10,11,11,11,11,11,11,12,12
北海道足寄町,1,4,4,4,5,5,5,5,5,5,6,7,7,7,7,7,7,7,7
北海道陸別町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北海道浦幌町,0,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5
北海道釧路町,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
北海道厚岸町,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
北海道浜中町,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
北海道標茶町,0,2,2,2,2,3,3,3,3,3,5,5,5,5,5,5,5,5,5
北海道弟子屈町,0,5,5,5,5,7,7,8,9,9,11,11,11,11,11,11,11,12,12
北海道鶴居村,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北海道白糠町,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
北海道別海町,5,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3
北海道中標津町,0,10,10,10,10,10,11,11,12,12,12,12,12,12,12,12,12,12,12
北海道標津町,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
北海道羅臼町,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3
青森県小計,101,372,381,402,427,464,481,494,497,511,537,699,725,729,732,743,743,769,769
青森県青森市,28,85,87,91,99,104,109,112,112,117,125,135,143,144,144,146,146,155,155
青森県弘前市,0,80,82,89,95,102,104,106,107,109,115,251,252,254,255,257,257,260,260
青森県八戸市,1,72,73,74,78,88,92,96,96,98,102,107,114,115,116,120,120,123,123
青森県黒石市,0,8,8,10,10,12,12,12,12,13,13,13,13,13,13,13,13,13,13
青森県五所川原市,0,8,9,11,11,11,11,11,11,12,15,15,16,16,16,16,16,16,16
青森県十和田市,3,14,15,15,17,18,18,19,19,20,20,21,22,22,22,23,23,26,26
青森県三沢市,0,6,6,6,7,10,10,11,12,12,12,12,13,13,13,15,15,15,15
青森県むつ市,0,15,15,16,18,19,19,19,19,19,18,18,19,19,19,19,19,19,19
青森県つがる市,0,8,9,9,9,9,9,9,10,10,11,11,12,12,12,12,12,12,12
青森県平川市,4,10,10,10,10,11,12,13,13,13,14,14,15,15,15,15,15,15,15
